iter	RMSE
3221	6.612212376
3222	6.609438857
3223	6.608014993
3224	6.606796442
3225	6.603929644
3226	6.600695982
3227	6.598626974
3228	6.596573052
3229	6.595300937
3230	6.592622376
3231	6.589369589
3232	6.586180658
3233	6.581879281
3234	6.578342284
3235	6.575539717
3236	6.571135589
3237	6.568428293
3238	6.564453942
3239	6.561065617
3240	6.559679885
3241	6.557151155
3242	6.554523756
3243	6.55102203
3244	6.548516431
3245	6.545356338
3246	6.5424481
3247	6.539511757
3248	6.536884829
3249	6.535701248
3250	6.533014912
3251	6.531118378
3252	6.529984543
3253	6.527606491
3254	6.525870909
3255	6.522580286
3256	6.520702913
3257	6.5164706
3258	6.509805881
3259	6.508640281
3260	6.506800496
3261	6.504522066
3262	6.503109354
3263	6.498365981
3264	6.493996802
3265	6.48787863
3266	6.486269013
3267	6.482932555
3268	6.479133133
3269	6.47720406
3270	6.47286152
3271	6.470345183
3272	6.468119316
3273	6.463367017
3274	6.457690183
3275	6.45450571
3276	6.452673552
3277	6.449337279
3278	6.447930568
3279	6.443463992
3280	6.441193637
3281	6.439229995
3282	6.435497406
3283	6.433225543
3284	6.428885549
3285	6.426541011
3286	6.424458807
3287	6.421459212
3288	6.419565895
3289	6.416694172
3290	6.413134634
3291	6.411118643
3292	6.407327917
3293	6.402109231
3294	6.398018874
3295	6.394992603
3296	6.389833273
3297	6.384704565
3298	6.382561828
3299	6.381115495
3300	6.377913258
3301	6.375542219
3302	6.372208236
3303	6.369416359
3304	6.366306849
3305	6.36389713
3306	6.361681014
3307	6.356870265
3308	6.353107005
3309	6.350307967
3310	6.348372691
3311	6.345367903
3312	6.342306149
3313	6.339196641
3314	6.336255544
3315	6.332891309
3316	6.329198061
3317	6.325254079
3318	6.321590646
3319	6.31856514
3320	6.316412983
3321	6.313778534
3322	6.311506093
3323	6.310238528
3324	6.308015223
3325	6.306489086
3326	6.304191037
3327	6.301579111
3328	6.298895812
3329	6.296362527
3330	6.293922873
3331	6.291077913
3332	6.287618863
3333	6.286481585
3334	6.282921921
3335	6.279944137
3336	6.277249689
3337	6.274863079
3338	6.270109353
3339	6.267146583
3340	6.265494716
3341	6.261925044
3342	6.257910788
3343	6.255535777
3344	6.252879109
3345	6.24995044
3346	6.246800689
3347	6.242644252
3348	6.239908331
3349	6.236138758
3350	6.232807298
3351	6.229740358
3352	6.225567261
3353	6.219655696
3354	6.216672296
3355	6.213216925
3356	6.210186879
3357	6.205169253
3358	6.202495846
3359	6.199795197
3360	6.193170068
3361	6.191463474
3362	6.189482055
3363	6.187550459
3364	6.184350755
3365	6.181824287
3366	6.17946071
3367	6.176679636
3368	6.173289237
3369	6.169821232
3370	6.167692773
3371	6.163627313
3372	6.159950258
3373	6.157496978
3374	6.154829374
3375	6.152807729
3376	6.150940639
3377	6.148246958
3378	6.145559121
3379	6.144262361
3380	6.140316515
3381	6.135790471
3382	6.133059082
3383	6.130958044
3384	6.126343845
3385	6.124615273
3386	6.120516995
3387	6.119356358
3388	6.116251252
3389	6.111678266
3390	6.10798144
3391	6.105985644
3392	6.103932
3393	6.102902626
3394	6.101675933
3395	6.097843639
3396	6.094912195
3397	6.093380048
3398	6.090456436
3399	6.085590184
3400	6.08283536
3401	6.07963597
3402	6.075609476
3403	6.074125102
3404	6.071550013
3405	6.066311428
3406	6.062254789
3407	6.060104785
3408	6.056566334
3409	6.05439077
3410	6.052333486
3411	6.050374386
3412	6.048041503
3413	6.044889995
3414	6.041980563
3415	6.038162246
3416	6.036524319
3417	6.033812403
3418	6.032231521
3419	6.02916281
3420	6.027545469
3421	6.024905279
3422	6.022097542
3423	6.018377079
3424	6.015369153
3425	6.011509697
3426	6.009384742
3427	6.007919423
3428	6.003438718
3429	6.001650712
3430	5.999849355
3431	5.996542158
3432	5.995268759
3433	5.993969804
3434	5.990870376
3435	5.989527662
3436	5.986974662
3437	5.983414138
3438	5.982132326
3439	5.978893291
3440	5.976606534
3441	5.974072816
3442	5.972766558
3443	5.970037726
3444	5.966556407
3445	5.962926402
3446	5.960709836
3447	5.957449156
3448	5.954760456
3449	5.950688257
3450	5.949000716
3451	5.946075259
3452	5.942920314
3453	5.941012685
3454	5.937498343
3455	5.935401796
3456	5.932108546
3457	5.930853922
3458	5.928229737
3459	5.9245477
3460	5.922786998
3461	5.919608948
3462	5.918103274
3463	5.916405541
3464	5.914070657
3465	5.912221375
3466	5.910444442
3467	5.906873392
3468	5.904453271
3469	5.901777646
3470	5.900384692
3471	5.89865641
3472	5.896994631
3473	5.895182476
3474	5.889737932
3475	5.888030609
3476	5.885408918
3477	5.881367114
3478	5.879655987
3479	5.87770957
3480	5.873215142
3481	5.871830067
3482	5.87006058
3483	5.867798031
3484	5.865712292
3485	5.862649406
3486	5.860803757
3487	5.857171007
3488	5.854851406
3489	5.851534801
3490	5.848221988
3491	5.844926401
3492	5.84304807
3493	5.83923316
3494	5.836937405
3495	5.835979493
3496	5.834037885
3497	5.83287983
3498	5.831446337
3499	5.828545222
3500	5.827441481
3501	5.825134447
3502	5.821518838
3503	5.814849924
3504	5.812122669
3505	5.81072446
