Цех,Артикул продукции,Продукция,Дата,Артикул материала,Материал
533,330012233856,317,2025-07-02,12300271,14.0
533,330012233991,143,2025-07-02,12300271,14.0
533,330012233520,985,2025-07-02,12300119,75.0
533,330012233991,143,2025-07-02,12300119,75.0
533,330012234009,443,2025-07-02,12300271,14.0
533,330012234009,443,2025-07-02,12300119,75.0
533,330012233520,985,2025-07-02,12300271,14.0
533,330012233588,449,2025-07-02,12300119,75.0
533,330012233855,808,2025-07-03,1230083,80.0
533,330012233973,798,2025-07-03,1230083,80.0
533,330012233847,434,2025-07-03,1230083,80.0
533,330012233552,1203,2025-07-03,1230083,80.0
533,330012233659,844,2025-07-03,1230083,80.0
533,330012234037,256,2025-07-03,1230083,80.0
533,330012233921,366,2025-07-03,1230083,80.0
533,330012233863,1373,2025-07-03,1230083,80.0
533,330012234020,2162,2025-07-03,1230083,80.0
533,330012233462,238,2025-07-03,1230083,80.0
533,330012233613,398,2025-07-03,1230083,80.0
533,330012233423,1616,2025-07-03,1230083,80.0
544,330012233860,242,2025-07-04,12300278,100.5
544,330012233546,2283,2025-07-04,12300278,100.5
544,330012233567,280,2025-07-04,12300278,100.5
544,330012233693,1736,2025-07-04,12300278,100.5
544,330012233945,1111,2025-07-04,12300278,100.5
544,330012233687,1167,2025-07-04,12300278,100.5
544,330012233894,107,2025-07-04,12300278,100.5
544,330012233575,376,2025-07-04,12300278,100.5
544,330012233714,1766,2025-07-04,12300278,100.5
544,330012233786,371,2025-07-04,12300278,100.5
544,330012233691,509,2025-07-04,12300278,100.5
544,330012233990,279,2025-07-04,12300278,100.5
544,330012233501,1267,2025-07-05,12300274,22.0
544,330012233510,716,2025-07-05,12300274,22.0
544,330012233714,644,2025-07-05,12300274,22.0
544,330012233813,323,2025-07-05,12300274,22.0
544,330012233873,366,2025-07-05,12300274,22.0
544,330012233534,1575,2025-07-05,12300274,22.0
544,330012233528,141,2025-07-05,12300274,22.0
544,330012233452,2449,2025-07-05,12300274,22.0
522,330012233542,97,2025-07-06,12300261,273.0
522,330012233730,791,2025-07-06,12300261,273.0
522,330012233522,970,2025-07-06,12300261,273.0
522,330012233417,445,2025-07-06,12300261,273.0
522,330012233678,2492,2025-07-06,12300261,273.0
522,330012233481,533,2025-07-06,12300261,273.0
522,330012233765,886,2025-07-06,12300261,273.0
522,330012233875,564,2025-07-06,12300261,273.0
544,330012233752,2500,2025-07-07,12300196,101.33333333333331
544,330012233681,106,2025-07-07,12300196,101.33333333333331
544,330012233804,911,2025-07-07,12300196,101.33333333333331
555,330012233570,1092,2025-07-07,12300188,51.0
555,330012233829,317,2025-07-07,12300188,51.0
555,330012233556,680,2025-07-07,12300188,51.0
555,330012233645,2005,2025-07-07,12300188,51.0
555,330012233806,556,2025-07-07,12300188,51.0
555,330012233765,1214,2025-07-07,12300188,51.0
555,330012233812,1749,2025-07-07,12300188,51.0
555,330012233645,1234,2025-07-07,12300188,51.0
544,330012233478,587,2025-07-07,12300196,101.33333333333331
555,330012233727,440,2025-07-07,12300188,51.0
544,330012233433,975,2025-07-07,12300196,101.33333333333331
555,330012233600,1873,2025-07-07,12300188,51.0
555,330012233634,609,2025-07-07,12300188,51.0
555,330012233447,245,2025-07-07,12300188,51.0
555,330012233808,312,2025-07-07,12300188,51.0
544,330012233508,715,2025-07-07,12300196,101.33333333333331
555,330012233716,1478,2025-07-07,12300188,51.0
555,330012233672,1043,2025-07-07,12300188,51.0
555,330012233706,514,2025-07-07,12300188,51.0
544,330012233451,181,2025-07-07,12300196,101.33333333333331
555,330012233458,171,2025-07-07,12300188,51.0
555,330012233802,349,2025-07-07,12300188,51.0
555,330012233828,703,2025-07-07,12300188,51.0
555,330012233520,526,2025-07-07,12300188,51.0
511,330012233641,555,2025-07-08,12300266,135.0
533,330012233779,972,2025-07-08,12300273,71.25
555,330012233715,1151,2025-07-08,1230066,4.8
511,330012233743,681,2025-07-08,12300266,135.0
555,330012233578,174,2025-07-08,1230066,4.8
533,330012233715,618,2025-07-08,12300273,71.25
555,330012233721,87,2025-07-08,1230066,4.8
533,330012233677,439,2025-07-08,12300273,71.25
555,330012233454,689,2025-07-08,1230066,4.8
511,330012233582,1159,2025-07-08,12300266,135.0
511,330012233742,197,2025-07-08,12300266,135.0
555,330012233590,705,2025-07-08,1230066,4.8
511,330012233436,1253,2025-07-08,12300266,135.0
555,330012233567,1776,2025-07-08,1230066,4.8
511,330012233536,1043,2025-07-08,12300266,135.0
533,330012233675,686,2025-07-08,12300273,71.25
533,330012233518,684,2025-07-09,123001,528.0
533,330012233477,193,2025-07-09,1230013,106.0
533,330012233477,193,2025-07-09,123001,528.0
544,330012233628,1198,2025-07-09,1230016,180.0
544,330012233458,730,2025-07-09,1230016,180.0
533,330012233744,903,2025-07-09,123001,528.0
544,330012233546,643,2025-07-09,1230016,180.0
533,330012233744,903,2025-07-09,1230013,106.0
533,330012233518,684,2025-07-09,1230013,106.0
533,330012233689,2014,2025-07-09,1230013,106.0
533,330012233689,2014,2025-07-09,123001,528.0
544,330012233567,1112,2025-07-09,1230016,180.0
533,330012233467,1580,2025-07-09,123001,528.0
544,330012233558,337,2025-07-09,1230016,180.0
544,330012233557,215,2025-07-09,1230016,180.0
533,330012233798,222,2025-07-09,1230013,106.0
533,330012233798,222,2025-07-09,123001,528.0
544,330012233658,1148,2025-07-09,1230016,180.0
544,330012233597,1271,2025-07-09,1230016,180.0
533,330012233467,1580,2025-07-09,1230013,106.0
533,330012233693,332,2025-07-09,1230013,106.0
544,330012233770,1095,2025-07-09,1230016,180.0
544,330012233787,1126,2025-07-09,1230016,180.0
544,330012233447,1032,2025-07-09,1230016,180.0
544,330012233509,1346,2025-07-09,1230016,180.0
544,330012233527,149,2025-07-09,1230016,180.0
544,330012233671,2091,2025-07-09,1230016,180.0
533,330012233693,332,2025-07-09,123001,528.0
555,330012233483,12,2025-07-10,12300159,2.0
555,330012233646,316,2025-07-10,12300159,2.0
555,330012233662,1545,2025-07-10,12300159,2.0
555,330012233528,560,2025-07-10,12300159,2.0
555,330012233610,887,2025-07-10,12300159,2.0
555,330012233431,308,2025-07-10,12300159,2.0
555,330012233733,880,2025-07-10,12300159,2.0
555,330012233553,215,2025-07-10,12300159,2.0
555,330012233522,68,2025-07-10,12300159,2.0
522,330012233419,1104,2025-07-13,12300196,180.0
555,330012233522,258,2025-07-13,12300242,26.4
555,330012233414,812,2025-07-13,12300242,26.4
555,330012233551,107,2025-07-13,12300242,26.4
522,330012233546,975,2025-07-13,12300196,180.0
522,330012233511,1957,2025-07-13,12300196,180.0
522,330012233534,452,2025-07-13,12300196,180.0
522,330012233539,1724,2025-07-13,12300196,180.0
522,330012233520,1191,2025-07-13,12300196,180.0
555,330012233504,724,2025-07-13,12300242,26.4
522,330012233570,1193,2025-07-13,12300196,180.0
522,330012233537,168,2025-07-13,12300196,180.0
522,330012233445,493,2025-07-13,12300196,180.0
522,330012233505,680,2025-07-13,12300196,180.0
555,330012233490,2035,2025-07-13,12300242,26.4
555,330012233556,332,2025-07-13,12300242,26.4
555,330012233559,655,2025-07-13,12300242,26.4
555,330012233450,630,2025-07-13,12300242,26.4
555,330012233581,2244,2025-07-13,12300242,26.4
555,330012233556,307,2025-07-13,12300242,26.4
522,330012233491,820,2025-07-13,12300196,180.0
533,330012233522,996,2025-07-14,1230040,9.0
533,330012233428,722,2025-07-14,12300134,36.0
533,330012233483,636,2025-07-14,12300134,36.0
533,330012233483,636,2025-07-14,1230040,9.0
533,330012233460,769,2025-07-14,12300134,36.0
533,330012233517,958,2025-07-14,1230040,9.0
533,330012233475,969,2025-07-14,12300134,36.0
533,330012233475,969,2025-07-14,1230040,9.0
533,330012233517,958,2025-07-14,12300134,36.0
533,330012233522,996,2025-07-14,12300134,36.0
533,330012233460,769,2025-07-14,1230040,9.0
533,330012233470,1855,2025-07-14,1230040,9.0
533,330012233428,722,2025-07-14,1230040,9.0
533,330012233514,1031,2025-07-14,1230040,9.0
533,330012233470,1855,2025-07-14,12300134,36.0
533,330012233529,979,2025-07-14,1230040,9.0
533,330012233509,907,2025-07-14,12300134,36.0
533,330012233509,907,2025-07-14,1230040,9.0
533,330012233465,206,2025-07-14,1230040,9.0
533,330012233465,206,2025-07-14,12300134,36.0
533,330012233515,363,2025-07-14,1230040,9.0
533,330012233541,2579,2025-07-14,12300134,36.0
533,330012233529,979,2025-07-14,12300134,36.0
533,330012233541,2579,2025-07-14,1230040,9.0
533,330012233514,1031,2025-07-14,12300134,36.0
533,330012233515,363,2025-07-14,12300134,36.0
522,330012233428,590,2025-07-16,12300201,62.0
522,330012233417,1241,2025-07-16,12300201,62.0
522,330012233421,740,2025-07-16,12300201,62.0
522,330012233426,557,2025-07-16,12300201,62.0
522,330012233442,1037,2025-07-16,12300201,62.0
522,330012233434,90,2025-07-16,12300201,62.0
522,330012233419,1555,2025-07-16,12300201,62.0
522,330012233439,201,2025-07-16,12300201,62.0
522,330012233454,1304,2025-07-16,12300201,62.0
522,330012233457,1186,2025-07-16,12300201,62.0
522,330012233423,494,2025-07-16,12300201,62.0
522,330012233928,811,2025-07-19,12300260,29.0
522,330012233874,393,2025-07-19,12300260,29.0
522,330012233634,1087,2025-07-19,12300260,29.0
522,330012233859,740,2025-07-19,12300260,29.0
522,330012233665,1529,2025-07-19,12300260,29.0
522,330012233692,1282,2025-07-19,12300260,29.0
522,330012233771,214,2025-07-19,12300260,29.0
522,330012233643,879,2025-07-19,12300260,29.0
522,330012233903,1473,2025-07-19,12300260,29.0
522,330012234034,190,2025-07-19,12300260,29.0
522,330012233449,910,2025-07-19,12300260,29.0
522,330012233694,1199,2025-07-19,12300260,29.0
522,330012233976,309,2025-07-19,12300260,29.0
544,330012233726,1733,2025-07-20,12300241,12.666666666666666
544,330012233741,798,2025-07-20,12300241,12.666666666666666
544,330012233934,934,2025-07-20,12300241,12.666666666666666
544,330012233689,275,2025-07-20,12300241,12.666666666666666
544,330012233561,2068,2025-07-20,12300241,12.666666666666666
544,330012233495,354,2025-07-20,12300241,12.666666666666666
544,330012233604,369,2025-07-20,12300241,12.666666666666666
544,330012233656,162,2025-07-20,12300241,12.666666666666666
533,330012233482,329,2025-07-21,123005,107.5
533,330012233844,2124,2025-07-21,123005,107.5
533,330012233880,227,2025-07-21,123005,107.5
533,330012233798,1034,2025-07-21,123005,107.5
555,330012233445,198,2025-07-22,1230046,6.0
555,330012233828,837,2025-07-22,1230046,6.0
555,330012233420,590,2025-07-22,1230046,6.0
555,330012233802,324,2025-07-22,1230046,6.0
555,330012233715,910,2025-07-22,1230046,6.0
555,330012233456,317,2025-07-22,1230046,6.0
522,330012233514,219,2025-07-22,12300221,70.0
522,330012233514,219,2025-07-22,12300275,114.0
555,330012233815,538,2025-07-22,1230046,6.0
555,330012233788,1577,2025-07-22,1230046,6.0
555,330012233848,302,2025-07-22,1230046,6.0
522,330012233642,889,2025-07-22,12300221,70.0
522,330012233642,889,2025-07-22,12300275,114.0
522,330012233760,119,2025-07-22,12300221,70.0
522,330012233760,119,2025-07-22,12300275,114.0
522,330012233589,1924,2025-07-22,12300221,70.0
522,330012233589,1924,2025-07-22,12300275,114.0
555,330012233618,884,2025-07-22,1230046,6.0
555,330012233467,1055,2025-07-22,1230046,6.0
533,330012233462,1206,2025-07-25,1230074,146.66666666666666
533,330012233503,20,2025-07-25,1230074,146.66666666666666
533,330012233476,582,2025-07-25,1230074,146.66666666666666
533,330012233610,1851,2025-07-25,1230074,146.66666666666666
533,330012233650,846,2025-07-25,1230074,146.66666666666666
533,330012233612,792,2025-07-25,1230074,146.66666666666666
533,330012233657,142,2025-07-25,1230074,146.66666666666666
533,330012233498,1404,2025-07-25,1230074,146.66666666666666
533,330012233753,585,2025-07-25,1230074,146.66666666666666
533,330012233423,430,2025-07-25,1230074,146.66666666666666
533,330012233713,280,2025-07-25,1230074,146.66666666666666
522,330012233584,434,2025-07-26,12300148,156.0
522,330012233555,1214,2025-07-26,12300148,156.0
522,330012233495,276,2025-07-26,12300148,156.0
522,330012233487,233,2025-07-26,12300148,156.0
522,330012233474,130,2025-07-26,12300148,156.0
522,330012233458,1429,2025-07-26,12300148,156.0
522,330012233653,112,2025-07-26,12300148,156.0
522,330012233597,375,2025-07-26,12300148,156.0
522,330012233582,451,2025-07-26,12300148,156.0
555,330012233548,173,2025-07-27,12300162,4.8
533,330012233415,1718,2025-07-27,12300241,42.5
555,330012233429,2401,2025-07-27,1230026,3.0
555,330012233429,2401,2025-07-27,12300162,4.8
555,330012233416,310,2025-07-27,1230026,3.0
555,330012233416,310,2025-07-27,12300162,4.8
555,330012233466,214,2025-07-27,1230026,3.0
555,330012233466,214,2025-07-27,12300162,4.8
533,330012233437,289,2025-07-27,12300241,42.5
544,330012233555,783,2025-07-27,12300253,91.2
555,330012233618,904,2025-07-27,12300162,4.8
555,330012233619,2530,2025-07-27,1230026,3.0
555,330012233619,2530,2025-07-27,12300162,4.8
555,330012233493,1071,2025-07-27,1230026,3.0
555,330012233493,1071,2025-07-27,12300162,4.8
555,330012233426,2444,2025-07-27,1230026,3.0
555,330012233426,2444,2025-07-27,12300162,4.8
555,330012233548,173,2025-07-27,1230026,3.0
533,330012233614,744,2025-07-27,12300241,42.5
544,330012233634,1597,2025-07-27,12300253,91.2
555,330012233618,904,2025-07-27,1230026,3.0
555,330012233509,215,2025-07-27,1230026,3.0
533,330012233533,1267,2025-07-27,12300241,42.5
533,330012233587,1465,2025-07-27,12300241,42.5
555,330012233515,533,2025-07-27,1230026,3.0
555,330012233515,533,2025-07-27,12300162,4.8
555,330012233666,1401,2025-07-27,1230026,3.0
555,330012233666,1401,2025-07-27,12300162,4.8
555,330012233520,1288,2025-07-27,1230026,3.0
555,330012233509,215,2025-07-27,12300162,4.8
533,330012233593,309,2025-07-27,12300241,42.5
555,330012233520,1288,2025-07-27,12300162,4.8
544,330012233598,808,2025-07-27,12300253,91.2
555,330012233620,895,2025-07-27,1230026,3.0
555,330012233620,895,2025-07-27,12300162,4.8
544,330012233497,437,2025-07-27,12300253,91.2
544,330012233419,1173,2025-07-27,12300253,91.2
533,330012233561,695,2025-07-27,12300241,42.5
533,330012233552,458,2025-07-27,12300241,42.5
544,330012233423,117,2025-07-27,12300253,91.2
544,330012233423,945,2025-07-27,12300253,91.2
533,330012233515,420,2025-07-29,12300273,26.4
533,330012233440,406,2025-07-29,12300273,26.4
533,330012233522,137,2025-07-29,12300273,26.4
533,330012233553,557,2025-07-29,12300273,26.4
533,330012233453,2411,2025-07-29,12300273,26.4
533,330012233572,227,2025-07-29,12300273,26.4
533,330012233427,440,2025-07-29,12300273,26.4
555,330012233496,597,2025-07-30,123005,80.0
555,330012233502,212,2025-07-30,123005,80.0
555,330012233453,519,2025-07-30,123005,80.0
555,330012233480,279,2025-07-30,123005,80.0
555,330012233498,203,2025-07-30,123005,80.0
555,330012233429,59,2025-07-30,123005,80.0
533,330012233414,135,2025-08-01,1230070,4.0
533,330012233438,1475,2025-08-01,12300248,19.5
533,330012233438,1475,2025-08-01,1230070,4.0
533,330012233435,1208,2025-08-01,12300248,19.5
533,330012233418,1075,2025-08-01,12300248,19.5
533,330012233415,819,2025-08-01,12300248,19.5
533,330012233416,292,2025-08-01,12300248,19.5
533,330012233416,292,2025-08-01,1230070,4.0
533,330012233414,135,2025-08-01,12300248,19.5
533,330012233415,819,2025-08-01,1230070,4.0
533,330012233418,1075,2025-08-01,1230070,4.0
533,330012233420,502,2025-08-01,1230070,4.0
533,330012233435,1208,2025-08-01,1230070,4.0
533,330012233417,627,2025-08-01,1230070,4.0
533,330012233420,502,2025-08-01,12300248,19.5
533,330012233426,640,2025-08-01,1230070,4.0
533,330012233431,597,2025-08-01,12300248,19.5
533,330012233431,1217,2025-08-01,12300248,19.5
533,330012233431,1217,2025-08-01,1230070,4.0
533,330012233431,597,2025-08-01,1230070,4.0
533,330012233426,640,2025-08-01,12300248,19.5
533,330012233435,2629,2025-08-01,1230070,4.0
533,330012233424,201,2025-08-01,12300248,19.5
533,330012233424,201,2025-08-01,1230070,4.0
533,330012233417,627,2025-08-01,12300248,19.5
533,330012233435,2629,2025-08-01,12300248,19.5
511,330012233532,114,2025-08-03,12300256,28.0
511,330012233710,1343,2025-08-03,12300256,28.0
544,330012233811,2655,2025-08-03,12300113,10.5
544,330012233754,130,2025-08-03,12300113,10.5
544,330012233597,604,2025-08-03,12300113,10.5
511,330012233753,231,2025-08-03,12300256,28.0
511,330012233648,251,2025-08-03,12300256,28.0
544,330012233823,423,2025-08-03,12300113,10.5
511,330012233630,882,2025-08-03,12300256,28.0
511,330012234047,1582,2025-08-03,12300256,28.0
511,330012233759,2025,2025-08-03,12300256,28.0
511,330012234043,837,2025-08-03,12300256,28.0
544,330012233964,787,2025-08-03,12300113,10.5
511,330012233579,1179,2025-08-03,12300256,28.0
511,330012233898,1724,2025-08-03,12300256,28.0
511,330012233946,360,2025-08-03,12300256,28.0
511,330012233551,1011,2025-08-04,12300287,162.0
511,330012233522,932,2025-08-04,12300287,162.0
511,330012233611,570,2025-08-04,12300287,162.0
511,330012233757,1635,2025-08-04,12300287,162.0
511,330012233900,1357,2025-08-04,12300287,162.0
511,330012233554,2321,2025-08-04,12300287,162.0
511,330012233434,443,2025-08-04,12300287,162.0
511,330012233901,596,2025-08-04,12300287,162.0
511,330012233716,1582,2025-08-04,12300287,162.0
511,330012233557,257,2025-08-05,12300101,12.0
511,330012233745,444,2025-08-05,12300216,18.2
511,330012233745,444,2025-08-05,1230033,17.333333333333332
511,330012233745,444,2025-08-05,12300101,12.0
555,330012233671,445,2025-08-05,12300208,3.0
511,330012233821,1182,2025-08-05,12300216,18.2
511,330012233821,1182,2025-08-05,1230033,17.333333333333332
511,330012233821,1182,2025-08-05,12300101,12.0
511,330012233819,174,2025-08-05,12300216,18.2
511,330012233819,174,2025-08-05,12300101,12.0
511,330012233464,1565,2025-08-05,12300216,18.2
511,330012233464,1565,2025-08-05,1230033,17.333333333333332
511,330012233464,1565,2025-08-05,12300101,12.0
511,330012233557,257,2025-08-05,12300216,18.2
511,330012233557,257,2025-08-05,1230033,17.333333333333332
511,330012233874,2175,2025-08-05,12300101,12.0
511,330012233819,174,2025-08-05,1230033,17.333333333333332
511,330012233874,2175,2025-08-05,1230033,17.333333333333332
511,330012233746,1428,2025-08-05,12300101,12.0
511,330012233671,1058,2025-08-05,12300216,18.2
511,330012233671,1058,2025-08-05,1230033,17.333333333333332
511,330012233671,1058,2025-08-05,12300101,12.0
511,330012233465,373,2025-08-05,12300216,18.2
511,330012233465,373,2025-08-05,1230033,17.333333333333332
511,330012233465,373,2025-08-05,12300101,12.0
511,330012233874,2175,2025-08-05,12300216,18.2
511,330012233614,2469,2025-08-05,1230033,17.333333333333332
511,330012233614,2469,2025-08-05,12300216,18.2
511,330012233835,1459,2025-08-05,12300216,18.2
511,330012233835,1459,2025-08-05,1230033,17.333333333333332
511,330012233835,1459,2025-08-05,12300101,12.0
555,330012233792,948,2025-08-05,12300208,3.0
555,330012233711,738,2025-08-05,12300208,3.0
555,330012233532,1961,2025-08-05,12300208,3.0
511,330012233746,1428,2025-08-05,12300216,18.2
511,330012233746,1428,2025-08-05,1230033,17.333333333333332
511,330012233614,2469,2025-08-05,12300101,12.0
511,330012233493,247,2025-08-09,12300115,320.0
511,330012233717,1435,2025-08-09,12300115,320.0
511,330012233626,957,2025-08-09,12300115,320.0
511,330012233442,513,2025-08-09,12300115,320.0
511,330012233666,224,2025-08-09,12300115,320.0
511,330012233443,614,2025-08-09,12300115,320.0
511,330012233753,272,2025-08-09,12300115,320.0
511,330012233435,538,2025-08-09,12300115,320.0
511,330012233536,510,2025-08-09,12300115,320.0
511,330012233657,503,2025-08-09,12300115,320.0
533,330012233513,2396,2025-08-10,12300224,215.0
555,330012233609,699,2025-08-10,1230052,18.5
533,330012233463,1587,2025-08-10,12300235,91.2
533,330012233463,1587,2025-08-10,12300224,215.0
533,330012233422,201,2025-08-10,12300235,91.2
533,330012233589,1274,2025-08-10,12300235,91.2
533,330012233589,1274,2025-08-10,12300224,215.0
533,330012233480,1195,2025-08-10,12300224,215.0
533,330012233513,2396,2025-08-10,12300235,91.2
533,330012233531,883,2025-08-10,12300235,91.2
533,330012233531,883,2025-08-10,12300224,215.0
533,330012233529,1319,2025-08-10,12300235,91.2
533,330012233529,1319,2025-08-10,12300224,215.0
555,330012233528,2616,2025-08-10,1230052,18.5
533,330012233480,1195,2025-08-10,12300235,91.2
533,330012233518,2335,2025-08-10,12300224,215.0
533,330012233422,201,2025-08-10,12300224,215.0
555,330012233432,880,2025-08-10,1230052,18.5
533,330012233518,2335,2025-08-10,12300235,91.2
533,330012233679,201,2025-08-10,12300224,215.0
533,330012233700,417,2025-08-10,12300235,91.2
533,330012233700,417,2025-08-10,12300224,215.0
533,330012233510,1265,2025-08-10,12300235,91.2
533,330012233510,1265,2025-08-10,12300224,215.0
555,330012233465,1490,2025-08-10,1230052,18.5
533,330012233430,1478,2025-08-10,12300224,215.0
533,330012233430,1478,2025-08-10,12300235,91.2
533,330012233679,201,2025-08-10,12300235,91.2
533,330012233413,310,2025-08-10,12300224,215.0
555,330012233440,960,2025-08-10,1230052,18.5
533,330012233682,603,2025-08-10,12300235,91.2
533,330012233682,603,2025-08-10,12300224,215.0
555,330012233644,2766,2025-08-10,1230052,18.5
555,330012233572,602,2025-08-10,1230052,18.5
533,330012233413,310,2025-08-10,12300235,91.2
555,330012233425,190,2025-08-11,1230040,81.66666666666667
555,330012233616,508,2025-08-11,1230040,81.66666666666667
555,330012233601,1048,2025-08-11,1230040,81.66666666666667
555,330012233592,696,2025-08-11,1230040,81.66666666666667
555,330012233599,831,2025-08-11,1230040,81.66666666666667
555,330012233421,1023,2025-08-11,1230040,81.66666666666667
555,330012233467,843,2025-08-11,1230040,81.66666666666667
555,330012233641,1587,2025-08-11,1230040,81.66666666666667
555,330012233557,349,2025-08-11,1230040,81.66666666666667
555,330012233543,128,2025-08-11,1230040,81.66666666666667
533,330012233451,2569,2025-08-13,12300104,10.0
533,330012233425,496,2025-08-13,12300104,10.0
533,330012233436,326,2025-08-13,12300104,10.0
544,330012233471,1035,2025-08-13,12300123,114.0
533,330012233415,2161,2025-08-13,12300104,10.0
533,330012233510,1089,2025-08-13,12300104,10.0
533,330012233482,2304,2025-08-13,12300104,10.0
533,330012233418,243,2025-08-13,12300104,10.0
544,330012233518,173,2025-08-13,12300123,114.0
544,330012233518,318,2025-08-13,12300123,114.0
533,330012233453,153,2025-08-13,12300104,10.0
544,330012233435,2217,2025-08-13,12300123,114.0
544,330012233473,1086,2025-08-13,12300123,114.0
533,330012233519,1023,2025-08-13,12300104,10.0
533,330012233450,1207,2025-08-13,12300104,10.0
544,330012233455,377,2025-08-13,12300123,114.0
544,330012233488,1430,2025-08-13,12300123,114.0
533,330012233463,826,2025-08-13,12300104,10.0
544,330012233470,452,2025-08-13,12300123,114.0
522,330012233430,1707,2025-08-15,12300243,24.0
522,330012233423,1803,2025-08-15,12300243,24.0
544,330012233413,1132,2025-08-15,12300149,114.0
544,330012233419,2097,2025-08-15,12300149,114.0
544,330012233426,577,2025-08-15,12300149,114.0
544,330012233415,1134,2025-08-15,12300149,114.0
522,330012233434,171,2025-08-15,12300243,24.0
522,330012233441,453,2025-08-15,12300243,24.0
544,330012233423,567,2025-08-15,12300149,114.0
544,330012233432,538,2025-08-15,12300149,114.0
522,330012233440,214,2025-08-15,12300243,24.0
544,330012233453,2358,2025-08-15,12300149,114.0
522,330012233416,777,2025-08-15,12300243,24.0
522,330012233433,1507,2025-08-15,12300243,24.0
544,330012233443,1310,2025-08-15,12300149,114.0
522,330012233416,153,2025-08-15,12300243,24.0
544,330012233428,335,2025-08-15,12300149,114.0
522,330012233449,424,2025-08-15,12300243,24.0
544,330012233430,304,2025-08-15,12300149,114.0
555,330012233480,781,2025-08-16,12300117,200.0
533,330012233912,517,2025-08-16,12300230,48.0
555,330012233892,492,2025-08-16,12300117,200.0
555,330012233555,321,2025-08-16,12300117,200.0
533,330012233544,410,2025-08-16,12300230,48.0
533,330012233474,1670,2025-08-16,12300230,48.0
555,330012233413,245,2025-08-16,12300117,200.0
555,330012233413,591,2025-08-16,12300117,200.0
555,330012233415,918,2025-08-16,12300117,200.0
555,330012233415,2127,2025-08-16,12300117,200.0
555,330012233416,1620,2025-08-16,12300117,200.0
555,330012233421,428,2025-08-16,12300117,200.0
555,330012234004,521,2025-08-16,12300117,200.0
522,330012233657,1081,2025-08-17,12300100,150.0
522,330012233900,305,2025-08-17,12300100,150.0
522,330012233664,169,2025-08-17,12300100,150.0
522,330012233803,433,2025-08-17,12300100,150.0
544,330012233551,270,2025-08-17,1230045,14.8
522,330012233419,1642,2025-08-17,12300100,150.0
544,330012233900,977,2025-08-17,1230045,14.8
522,330012233742,1438,2025-08-17,12300100,150.0
522,330012233881,269,2025-08-17,12300100,150.0
522,330012233414,1360,2025-08-17,12300100,150.0
544,330012233967,552,2025-08-17,1230045,14.8
544,330012233906,262,2025-08-17,1230045,14.8
522,330012233561,1244,2025-08-17,12300100,150.0
544,330012233632,317,2025-08-17,1230045,14.8
544,330012233565,797,2025-08-17,1230045,14.8
522,330012233892,215,2025-08-17,12300100,150.0
522,330012233763,394,2025-08-17,12300100,150.0
522,330012233747,892,2025-08-17,12300100,150.0
522,330012233848,2105,2025-08-17,12300100,150.0
522,330012233762,764,2025-08-17,12300100,150.0
522,330012233793,876,2025-08-18,12300220,30.0
522,330012233558,128,2025-08-18,12300220,30.0
522,330012233887,315,2025-08-18,12300220,30.0
522,330012233784,763,2025-08-18,12300220,30.0
522,330012233708,1437,2025-08-18,12300220,30.0
522,330012233900,351,2025-08-18,12300220,30.0
522,330012233878,298,2025-08-18,12300220,30.0
522,330012233579,365,2025-08-18,12300220,30.0
555,330012233892,448,2025-08-19,12300105,133.33333333333334
533,330012233418,1251,2025-08-19,12300289,120.0
555,330012233868,1186,2025-08-19,12300105,133.33333333333334
533,330012233549,964,2025-08-19,12300289,120.0
555,330012233876,393,2025-08-19,12300105,133.33333333333334
555,330012233947,2036,2025-08-19,12300105,133.33333333333334
555,330012233477,2004,2025-08-19,12300105,133.33333333333334
555,330012233950,561,2025-08-19,12300105,133.33333333333334
533,330012233957,329,2025-08-19,12300289,120.0
533,330012233758,1234,2025-08-19,12300289,120.0
533,330012233751,2034,2025-08-19,12300289,120.0
555,330012233520,472,2025-08-19,12300105,133.33333333333334
533,330012233924,674,2025-08-19,12300289,120.0
511,330012233470,1297,2025-08-20,1230090,48.0
533,330012233691,218,2025-08-20,12300157,75.2
511,330012233809,416,2025-08-20,1230090,48.0
533,330012233709,840,2025-08-20,12300157,75.2
511,330012233680,2052,2025-08-20,1230090,48.0
533,330012233574,755,2025-08-20,12300157,75.2
533,330012233809,350,2025-08-20,12300157,75.2
511,330012233716,765,2025-08-20,1230090,48.0
511,330012233820,503,2025-08-20,1230090,48.0
533,330012233538,265,2025-08-20,12300157,75.2
533,330012233658,1727,2025-08-20,12300157,75.2
533,330012233630,238,2025-08-20,12300157,75.2
533,330012233902,203,2025-08-20,12300157,75.2
555,330012233426,548,2025-08-21,12300142,158.0
555,330012233579,707,2025-08-21,12300142,158.0
555,330012233770,367,2025-08-21,12300142,158.0
555,330012233773,1587,2025-08-21,12300142,158.0
533,330012233524,2099,2025-08-21,1230077,31.6
533,330012233862,2259,2025-08-21,1230077,31.6
555,330012233474,2348,2025-08-21,12300142,158.0
533,330012233660,399,2025-08-21,1230077,31.6
555,330012233463,704,2025-08-21,12300142,158.0
533,330012233790,245,2025-08-21,1230077,31.6
533,330012233696,907,2025-08-21,1230077,31.6
555,330012233623,829,2025-08-21,12300142,158.0
533,330012233690,364,2025-08-21,1230077,31.6
