Цех,id документа_prod,Артикул продукции,Продукция,id документа_cons,Артикул материала,Материал,month,month_sin,month_cos,year,day,day_sin,day_cos
522,9905137286,330012233843,129,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905137610,330012233690,429,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905139397,330012233478,1967,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905095212,330012233621,276,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905096806,330012233434,530,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905097631,330012233597,169,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905099780,330012233549,634,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905100454,330012233543,499,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905100872,330012233420,687,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905101765,330012233731,1675,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905102277,330012233694,1122,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905102704,330012233473,881,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905103206,330012233727,161,1234620354.0,12300131.0,290.0,11,-0.5000000000000004,0.8660254037844384,2024,21,-0.9510565162951535,-0.30901699437494756
522,9905083811,330012233629,682,1234620450.0,12300264.0,126.0,11,-0.5000000000000004,0.8660254037844384,2024,22,-0.9945218953682733,-0.10452846326765423
522,9905084979,330012233447,2101,1234620450.0,12300264.0,126.0,11,-0.5000000000000004,0.8660254037844384,2024,22,-0.9945218953682733,-0.10452846326765423
522,9905088777,330012233457,1310,1234620450.0,12300264.0,126.0,11,-0.5000000000000004,0.8660254037844384,2024,22,-0.9945218953682733,-0.10452846326765423
522,9905091133,330012233556,692,1234620450.0,12300264.0,126.0,11,-0.5000000000000004,0.8660254037844384,2024,22,-0.9945218953682733,-0.10452846326765423
522,9905062279,330012233540,1383,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905062675,330012233554,1390,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905063251,330012233508,322,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905063882,330012233499,1873,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905064343,330012233520,294,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905066381,330012233589,819,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905067493,330012233469,2113,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905068937,330012233522,2444,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905069632,330012233483,638,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905071901,330012233463,111,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9905071962,330012233423,243,1234620483.0,12300184.0,0.5,11,-0.5000000000000004,0.8660254037844384,2024,24,-0.9510565162951536,0.30901699437494723
522,9904973378,330012233700,1372,1234621023.0,12300156.0,88.75,12,-2.4492935982947064e-16,1.0,2024,2,0.40673664307580015,0.9135454576426009
