Дата,Цех,Наименование материала,Объём,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,total_prod,target
2023-09,533,Масло 69,69.0,1769.2988816072404,-2537.3321515404923,931.3641210035427,-4292.70512901594,-1051.7377779677688,520.1696668327422,-236.19368671408188,2423.336369433556,425.02460469117807,-1381.7302975075895,-3422.2246612008025,-386.9535827885075,2322.033413511036,-428.76889901048816,-4077.3684287399606,1864.6306792017456,1456.3195567191235,-759.4612536469813,-2340.5370896475856,2086.2423764495097,-2591.6437909556985,1007.7017028774299,1527.8415984745372,1277.5865017909973,1496.7099470972207,2859.7625375353814,-348.6824115089622,3023.075887375707,610.7210708734922,-613.7365721371813,229081,4.248495242049359
2023-09,533,Масло 99,380.0,1769.2988816072404,-2537.3321515404923,931.3641210035427,-4292.70512901594,-1051.7377779677688,520.1696668327422,-236.19368671408188,2423.336369433556,425.02460469117807,-1381.7302975075895,-3422.2246612008025,-386.9535827885075,2322.033413511036,-428.76889901048816,-4077.3684287399606,1864.6306792017456,1456.3195567191235,-759.4612536469813,-2340.5370896475856,2086.2423764495097,-2591.6437909556985,1007.7017028774299,1527.8415984745372,1277.5865017909973,1496.7099470972207,2859.7625375353814,-348.6824115089622,3023.075887375707,610.7210708734922,-613.7365721371813,229081,5.942799375126701
2023-09,544,Масло 101,8.5,-373.69610009524297,-568.4626708462139,943.4683290635633,-1624.7584028188744,1570.4665638945287,4166.09001855686,2619.3734781118633,641.9226689525016,1695.4412165846538,2416.4238181591163,-717.6580743293675,4523.107756820699,1075.7311845803786,2763.852916894751,-2935.5768019248917,4269.96863614404,-3150.1938688682776,286.8649152354325,-1147.098010342291,-4438.1567332798,-360.9382251353639,-2786.4856736942015,886.3130459250607,-3001.9561135940753,-477.51425873401894,-1488.201890311127,617.4151115339538,-139.43306229861957,1864.663929713476,3021.385094453523,255472,2.2512917986064953
2023-09,544,Масло 158,30.0,-373.69610009524297,-568.4626708462139,943.4683290635633,-1624.7584028188744,1570.4665638945287,4166.09001855686,2619.3734781118633,641.9226689525016,1695.4412165846538,2416.4238181591163,-717.6580743293675,4523.107756820699,1075.7311845803786,2763.852916894751,-2935.5768019248917,4269.96863614404,-3150.1938688682776,286.8649152354325,-1147.098010342291,-4438.1567332798,-360.9382251353639,-2786.4856736942015,886.3130459250607,-3001.9561135940753,-477.51425873401894,-1488.201890311127,617.4151115339538,-139.43306229861957,1864.663929713476,3021.385094453523,255472,3.4339872044851463
2023-09,544,Масло 299,4.0,-373.69610009524297,-568.4626708462139,943.4683290635633,-1624.7584028188744,1570.4665638945287,4166.09001855686,2619.3734781118633,641.9226689525016,1695.4412165846538,2416.4238181591163,-717.6580743293675,4523.107756820699,1075.7311845803786,2763.852916894751,-2935.5768019248917,4269.96863614404,-3150.1938688682776,286.8649152354325,-1147.098010342291,-4438.1567332798,-360.9382251353639,-2786.4856736942015,886.3130459250607,-3001.9561135940753,-477.51425873401894,-1488.201890311127,617.4151115339538,-139.43306229861957,1864.663929713476,3021.385094453523,255472,1.6094379124341003
2023-09,544,Масло 38,100.0,-373.69610009524297,-568.4626708462139,943.4683290635633,-1624.7584028188744,1570.4665638945287,4166.09001855686,2619.3734781118633,641.9226689525016,1695.4412165846538,2416.4238181591163,-717.6580743293675,4523.107756820699,1075.7311845803786,2763.852916894751,-2935.5768019248917,4269.96863614404,-3150.1938688682776,286.8649152354325,-1147.098010342291,-4438.1567332798,-360.9382251353639,-2786.4856736942015,886.3130459250607,-3001.9561135940753,-477.51425873401894,-1488.201890311127,617.4151115339538,-139.43306229861957,1864.663929713476,3021.385094453523,255472,4.61512051684126
2023-09,555,Масло 199,176.0,2677.429189561116,-984.5644293399463,-692.0051830713134,-3963.6709804886177,-979.0706758283177,1348.1629797271253,-655.915249148125,-697.7234115807419,1312.5545433582877,831.2277905921833,234.74376518560183,222.35336357295756,-1504.6080869458374,3960.202092650811,-1490.2761815379595,-1548.810344909356,388.57100109591784,448.34383072245515,-2095.0797417690073,1740.7492261990305,-1959.7637634594014,-556.0362563519138,-1444.3338587582364,3005.333361831256,2673.99171844401,-2850.6907259906147,1357.5989286756837,3315.216118421048,-1987.6286524009258,-116.18963147451048,228130,5.176149732573829
2023-09,555,Масло 215,184.0,2677.429189561116,-984.5644293399463,-692.0051830713134,-3963.6709804886177,-979.0706758283177,1348.1629797271253,-655.915249148125,-697.7234115807419,1312.5545433582877,831.2277905921833,234.74376518560183,222.35336357295756,-1504.6080869458374,3960.202092650811,-1490.2761815379595,-1548.810344909356,388.57100109591784,448.34383072245515,-2095.0797417690073,1740.7492261990305,-1959.7637634594014,-556.0362563519138,-1444.3338587582364,3005.333361831256,2673.99171844401,-2850.6907259906147,1357.5989286756837,3315.216118421048,-1987.6286524009258,-116.18963147451048,228130,5.220355825078325
2023-09,555,Масло 241,80.0,2677.429189561116,-984.5644293399463,-692.0051830713134,-3963.6709804886177,-979.0706758283177,1348.1629797271253,-655.915249148125,-697.7234115807419,1312.5545433582877,831.2277905921833,234.74376518560183,222.35336357295756,-1504.6080869458374,3960.202092650811,-1490.2761815379595,-1548.810344909356,388.57100109591784,448.34383072245515,-2095.0797417690073,1740.7492261990305,-1959.7637634594014,-556.0362563519138,-1444.3338587582364,3005.333361831256,2673.99171844401,-2850.6907259906147,1357.5989286756837,3315.216118421048,-1987.6286524009258,-116.18963147451048,228130,4.394449154672439
2023-09,555,Масло 284,100.0,2677.429189561116,-984.5644293399463,-692.0051830713134,-3963.6709804886177,-979.0706758283177,1348.1629797271253,-655.915249148125,-697.7234115807419,1312.5545433582877,831.2277905921833,234.74376518560183,222.35336357295756,-1504.6080869458374,3960.202092650811,-1490.2761815379595,-1548.810344909356,388.57100109591784,448.34383072245515,-2095.0797417690073,1740.7492261990305,-1959.7637634594014,-556.0362563519138,-1444.3338587582364,3005.333361831256,2673.99171844401,-2850.6907259906147,1357.5989286756837,3315.216118421048,-1987.6286524009258,-116.18963147451048,228130,4.61512051684126
2023-09,555,Масло 29,122.0,2677.429189561116,-984.5644293399463,-692.0051830713134,-3963.6709804886177,-979.0706758283177,1348.1629797271253,-655.915249148125,-697.7234115807419,1312.5545433582877,831.2277905921833,234.74376518560183,222.35336357295756,-1504.6080869458374,3960.202092650811,-1490.2761815379595,-1548.810344909356,388.57100109591784,448.34383072245515,-2095.0797417690073,1740.7492261990305,-1959.7637634594014,-556.0362563519138,-1444.3338587582364,3005.333361831256,2673.99171844401,-2850.6907259906147,1357.5989286756837,3315.216118421048,-1987.6286524009258,-116.18963147451048,228130,4.812184355372417
2023-10,511,Масло 240,9.0,-403.8820031118791,1842.6617325023785,-323.955239675111,1645.7680441045106,1606.277654253738,-385.83313241769173,-1914.5237151866372,-2911.474834118794,-687.1869968365319,-789.9943804947811,2908.613393554834,352.14376401517706,-363.8662530566938,773.8616904020746,-248.36292281443846,-1005.2693684256964,-1960.0706462310118,-1681.6763325724735,-493.3651931339283,1749.8073227269629,227.66489466600066,184.92160345118742,331.4848581429904,-474.5044346470628,1862.430047800743,-464.8981689515302,-1228.0183755924168,-3208.067686290997,-2499.4522618508026,-305.87127929362606,236717,2.302585092994046
2023-10,511,Масло 247,92.0,-403.8820031118791,1842.6617325023785,-323.955239675111,1645.7680441045106,1606.277654253738,-385.83313241769173,-1914.5237151866372,-2911.474834118794,-687.1869968365319,-789.9943804947811,2908.613393554834,352.14376401517706,-363.8662530566938,773.8616904020746,-248.36292281443846,-1005.2693684256964,-1960.0706462310118,-1681.6763325724735,-493.3651931339283,1749.8073227269629,227.66489466600066,184.92160345118742,331.4848581429904,-474.5044346470628,1862.430047800743,-464.8981689515302,-1228.0183755924168,-3208.067686290997,-2499.4522618508026,-305.87127929362606,236717,4.532599493153256
2023-10,511,Масло 33,582.0,-403.8820031118791,1842.6617325023785,-323.955239675111,1645.7680441045106,1606.277654253738,-385.83313241769173,-1914.5237151866372,-2911.474834118794,-687.1869968365319,-789.9943804947811,2908.613393554834,352.14376401517706,-363.8662530566938,773.8616904020746,-248.36292281443846,-1005.2693684256964,-1960.0706462310118,-1681.6763325724735,-493.3651931339283,1749.8073227269629,227.66489466600066,184.92160345118742,331.4848581429904,-474.5044346470628,1862.430047800743,-464.8981689515302,-1228.0183755924168,-3208.067686290997,-2499.4522618508026,-305.87127929362606,236717,6.368187186350492
2023-10,511,Масло 82,45.0,-403.8820031118791,1842.6617325023785,-323.955239675111,1645.7680441045106,1606.277654253738,-385.83313241769173,-1914.5237151866372,-2911.474834118794,-687.1869968365319,-789.9943804947811,2908.613393554834,352.14376401517706,-363.8662530566938,773.8616904020746,-248.36292281443846,-1005.2693684256964,-1960.0706462310118,-1681.6763325724735,-493.3651931339283,1749.8073227269629,227.66489466600066,184.92160345118742,331.4848581429904,-474.5044346470628,1862.430047800743,-464.8981689515302,-1228.0183755924168,-3208.067686290997,-2499.4522618508026,-305.87127929362606,236717,3.828641396489095
2023-10,511,Масло 86,39.333333333333336,-403.8820031118791,1842.6617325023785,-323.955239675111,1645.7680441045106,1606.277654253738,-385.83313241769173,-1914.5237151866372,-2911.474834118794,-687.1869968365319,-789.9943804947811,2908.613393554834,352.14376401517706,-363.8662530566938,773.8616904020746,-248.36292281443846,-1005.2693684256964,-1960.0706462310118,-1681.6763325724735,-493.3651931339283,1749.8073227269629,227.66489466600066,184.92160345118742,331.4848581429904,-474.5044346470628,1862.430047800743,-464.8981689515302,-1228.0183755924168,-3208.067686290997,-2499.4522618508026,-305.87127929362606,236717,3.6971782569286313
2023-10,522,Масло 117,30.0,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,3.4339872044851463
2023-10,522,Масло 133,33.6,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,3.543853682063679
2023-10,522,Масло 147,93.0,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,4.543294782270004
2023-10,522,Масло 149,184.0,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,5.220355825078325
2023-10,522,Масло 153,63.0,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,4.1588830833596715
2023-10,522,Масло 182,67.0,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,4.219507705176107
2023-10,522,Масло 189,37.0,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,3.6375861597263857
2023-10,522,Масло 267,12.666666666666666,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,2.614959778036198
2023-10,522,Масло 275,4.5,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,1.7047480922384253
2023-10,522,Масло 30,24.666666666666668,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,3.245193133185574
2023-10,522,Масло 33,17.0,-1493.7975157155852,383.67937021812486,-2664.4017276386576,-1323.5476482419833,-1980.9828298497266,-1554.5565258059955,2454.145814916375,-103.96332189006162,32.12250938784992,312.3427644067307,655.1511150027906,-1563.4217513310825,-2513.638415629329,1466.9494361268128,3628.38164376307,-1338.3813953137865,686.7085599408819,3733.7036202793934,-1328.9256710692218,727.4596178403824,1959.8762242740024,87.96027537328943,1290.4849197647998,1361.5547155535703,291.61167221875127,284.1184539441266,2669.2368147844836,262.6675907284509,736.8411914987277,1476.5502542811755,245870,2.8903717578961645
2023-10,533,Масло 101,45.0,913.8958308616785,-1273.009107880044,-850.490208522487,-3056.0675937855976,362.08883452980655,207.05650838722647,2374.4186811586824,-1378.8089618653337,2234.594827592185,1496.818367613445,95.173469225629,-995.1043303042297,-3112.0000462076428,-1734.404818734036,1421.8344219578787,-2329.927266035311,3780.9343959771586,-555.7670701226147,620.4695950827338,1260.5987685503744,-3557.404681419616,466.78602622569673,1163.8814622056548,-1718.0514796658588,754.9486278630143,359.10550362919093,-198.53602049544833,4465.024316147286,669.1289216434882,-1224.9107508595903,239741,3.828641396489095
2023-10,533,Масло 144,228.0,913.8958308616785,-1273.009107880044,-850.490208522487,-3056.0675937855976,362.08883452980655,207.05650838722647,2374.4186811586824,-1378.8089618653337,2234.594827592185,1496.818367613445,95.173469225629,-995.1043303042297,-3112.0000462076428,-1734.404818734036,1421.8344219578787,-2329.927266035311,3780.9343959771586,-555.7670701226147,620.4695950827338,1260.5987685503744,-3557.404681419616,466.78602622569673,1163.8814622056548,-1718.0514796658588,754.9486278630143,359.10550362919093,-198.53602049544833,4465.024316147286,669.1289216434882,-1224.9107508595903,239741,5.43372200355424
2023-10,533,Масло 197,21.0,913.8958308616785,-1273.009107880044,-850.490208522487,-3056.0675937855976,362.08883452980655,207.05650838722647,2374.4186811586824,-1378.8089618653337,2234.594827592185,1496.818367613445,95.173469225629,-995.1043303042297,-3112.0000462076428,-1734.404818734036,1421.8344219578787,-2329.927266035311,3780.9343959771586,-555.7670701226147,620.4695950827338,1260.5987685503744,-3557.404681419616,466.78602622569673,1163.8814622056548,-1718.0514796658588,754.9486278630143,359.10550362919093,-198.53602049544833,4465.024316147286,669.1289216434882,-1224.9107508595903,239741,3.091042453358316
2023-10,533,Масло 236,100.5,913.8958308616785,-1273.009107880044,-850.490208522487,-3056.0675937855976,362.08883452980655,207.05650838722647,2374.4186811586824,-1378.8089618653337,2234.594827592185,1496.818367613445,95.173469225629,-995.1043303042297,-3112.0000462076428,-1734.404818734036,1421.8344219578787,-2329.927266035311,3780.9343959771586,-555.7670701226147,620.4695950827338,1260.5987685503744,-3557.404681419616,466.78602622569673,1163.8814622056548,-1718.0514796658588,754.9486278630143,359.10550362919093,-198.53602049544833,4465.024316147286,669.1289216434882,-1224.9107508595903,239741,4.620058798481842
2023-10,533,Масло 247,63.0,913.8958308616785,-1273.009107880044,-850.490208522487,-3056.0675937855976,362.08883452980655,207.05650838722647,2374.4186811586824,-1378.8089618653337,2234.594827592185,1496.818367613445,95.173469225629,-995.1043303042297,-3112.0000462076428,-1734.404818734036,1421.8344219578787,-2329.927266035311,3780.9343959771586,-555.7670701226147,620.4695950827338,1260.5987685503744,-3557.404681419616,466.78602622569673,1163.8814622056548,-1718.0514796658588,754.9486278630143,359.10550362919093,-198.53602049544833,4465.024316147286,669.1289216434882,-1224.9107508595903,239741,4.1588830833596715
2023-10,533,Масло 43,67.0,913.8958308616785,-1273.009107880044,-850.490208522487,-3056.0675937855976,362.08883452980655,207.05650838722647,2374.4186811586824,-1378.8089618653337,2234.594827592185,1496.818367613445,95.173469225629,-995.1043303042297,-3112.0000462076428,-1734.404818734036,1421.8344219578787,-2329.927266035311,3780.9343959771586,-555.7670701226147,620.4695950827338,1260.5987685503744,-3557.404681419616,466.78602622569673,1163.8814622056548,-1718.0514796658588,754.9486278630143,359.10550362919093,-198.53602049544833,4465.024316147286,669.1289216434882,-1224.9107508595903,239741,4.219507705176107
2023-10,544,Масло 172,20.0,874.3186919843465,3183.729731658008,880.1412421828315,1804.7911875824013,-3773.2331345785265,3296.649387433422,2031.9900402428568,-3445.4925539877518,-1829.5641930545964,3898.8020857898523,-1458.173870098766,756.0125532482127,1437.832386223137,3557.6709023931485,-847.6757374953007,-1550.4859818080156,777.5557851434069,-328.2909523946917,-290.7970501861439,2251.9515776805274,1928.3370448670164,-1047.216992761959,-1728.1379988809285,-3422.5014246105084,407.66187038243356,1412.0978356242272,-2964.258122868769,-2489.868924016158,-1962.4022939382662,-898.1959772102338,250234,3.044522437723423
2023-10,544,Масло 177,33.0,874.3186919843465,3183.729731658008,880.1412421828315,1804.7911875824013,-3773.2331345785265,3296.649387433422,2031.9900402428568,-3445.4925539877518,-1829.5641930545964,3898.8020857898523,-1458.173870098766,756.0125532482127,1437.832386223137,3557.6709023931485,-847.6757374953007,-1550.4859818080156,777.5557851434069,-328.2909523946917,-290.7970501861439,2251.9515776805274,1928.3370448670164,-1047.216992761959,-1728.1379988809285,-3422.5014246105084,407.66187038243356,1412.0978356242272,-2964.258122868769,-2489.868924016158,-1962.4022939382662,-898.1959772102338,250234,3.5263605246161616
2023-10,544,Масло 233,72.5,874.3186919843465,3183.729731658008,880.1412421828315,1804.7911875824013,-3773.2331345785265,3296.649387433422,2031.9900402428568,-3445.4925539877518,-1829.5641930545964,3898.8020857898523,-1458.173870098766,756.0125532482127,1437.832386223137,3557.6709023931485,-847.6757374953007,-1550.4859818080156,777.5557851434069,-328.2909523946917,-290.7970501861439,2251.9515776805274,1928.3370448670164,-1047.216992761959,-1728.1379988809285,-3422.5014246105084,407.66187038243356,1412.0978356242272,-2964.258122868769,-2489.868924016158,-1962.4022939382662,-898.1959772102338,250234,4.297285406218791
2023-10,544,Масло 240,44.0,874.3186919843465,3183.729731658008,880.1412421828315,1804.7911875824013,-3773.2331345785265,3296.649387433422,2031.9900402428568,-3445.4925539877518,-1829.5641930545964,3898.8020857898523,-1458.173870098766,756.0125532482127,1437.832386223137,3557.6709023931485,-847.6757374953007,-1550.4859818080156,777.5557851434069,-328.2909523946917,-290.7970501861439,2251.9515776805274,1928.3370448670164,-1047.216992761959,-1728.1379988809285,-3422.5014246105084,407.66187038243356,1412.0978356242272,-2964.258122868769,-2489.868924016158,-1962.4022939382662,-898.1959772102338,250234,3.8066624897703196
2023-10,544,Масло 93,51.66666666666666,874.3186919843465,3183.729731658008,880.1412421828315,1804.7911875824013,-3773.2331345785265,3296.649387433422,2031.9900402428568,-3445.4925539877518,-1829.5641930545964,3898.8020857898523,-1458.173870098766,756.0125532482127,1437.832386223137,3557.6709023931485,-847.6757374953007,-1550.4859818080156,777.5557851434069,-328.2909523946917,-290.7970501861439,2251.9515776805274,1928.3370448670164,-1047.216992761959,-1728.1379988809285,-3422.5014246105084,407.66187038243356,1412.0978356242272,-2964.258122868769,-2489.868924016158,-1962.4022939382662,-898.1959772102338,250234,3.963982744358857
2023-10,544,Масло 96,54.0,874.3186919843465,3183.729731658008,880.1412421828315,1804.7911875824013,-3773.2331345785265,3296.649387433422,2031.9900402428568,-3445.4925539877518,-1829.5641930545964,3898.8020857898523,-1458.173870098766,756.0125532482127,1437.832386223137,3557.6709023931485,-847.6757374953007,-1550.4859818080156,777.5557851434069,-328.2909523946917,-290.7970501861439,2251.9515776805274,1928.3370448670164,-1047.216992761959,-1728.1379988809285,-3422.5014246105084,407.66187038243356,1412.0978356242272,-2964.258122868769,-2489.868924016158,-1962.4022939382662,-898.1959772102338,250234,4.007333185232471
2023-10,555,Масло 11,86.0,-3211.1609189541628,-747.5951607514394,-1014.2504139756961,-667.7822489994533,1725.8131904433533,605.5172341537117,-2987.7398830028897,934.5811568716526,-2675.5897384447467,1563.6599989272947,-724.2108879876112,-767.4537200435926,1150.315515155156,-3469.4293425412397,940.7881169362594,2715.0382513086265,608.4733699239938,1764.2016145696816,-3434.902472149109,1473.51641740765,-524.3774572207266,2075.111916947832,-482.0886831785717,774.7975255704926,1013.1566072438127,336.2417690785368,-2331.252767163682,-1824.2536920445361,-1204.739757926044,1117.2241116451273,261180,4.465908118654584
2023-10,555,Масло 196,2.5,-3211.1609189541628,-747.5951607514394,-1014.2504139756961,-667.7822489994533,1725.8131904433533,605.5172341537117,-2987.7398830028897,934.5811568716526,-2675.5897384447467,1563.6599989272947,-724.2108879876112,-767.4537200435926,1150.315515155156,-3469.4293425412397,940.7881169362594,2715.0382513086265,608.4733699239938,1764.2016145696816,-3434.902472149109,1473.51641740765,-524.3774572207266,2075.111916947832,-482.0886831785717,774.7975255704926,1013.1566072438127,336.2417690785368,-2331.252767163682,-1824.2536920445361,-1204.739757926044,1117.2241116451273,261180,1.252762968495368
2023-10,555,Масло 244,115.0,-3211.1609189541628,-747.5951607514394,-1014.2504139756961,-667.7822489994533,1725.8131904433533,605.5172341537117,-2987.7398830028897,934.5811568716526,-2675.5897384447467,1563.6599989272947,-724.2108879876112,-767.4537200435926,1150.315515155156,-3469.4293425412397,940.7881169362594,2715.0382513086265,608.4733699239938,1764.2016145696816,-3434.902472149109,1473.51641740765,-524.3774572207266,2075.111916947832,-482.0886831785717,774.7975255704926,1013.1566072438127,336.2417690785368,-2331.252767163682,-1824.2536920445361,-1204.739757926044,1117.2241116451273,261180,4.7535901911063645
2023-10,555,Масло 271,388.0,-3211.1609189541628,-747.5951607514394,-1014.2504139756961,-667.7822489994533,1725.8131904433533,605.5172341537117,-2987.7398830028897,934.5811568716526,-2675.5897384447467,1563.6599989272947,-724.2108879876112,-767.4537200435926,1150.315515155156,-3469.4293425412397,940.7881169362594,2715.0382513086265,608.4733699239938,1764.2016145696816,-3434.902472149109,1473.51641740765,-524.3774572207266,2075.111916947832,-482.0886831785717,774.7975255704926,1013.1566072438127,336.2417690785368,-2331.252767163682,-1824.2536920445361,-1204.739757926044,1117.2241116451273,261180,5.963579343618446
2023-10,555,Масло 62,248.0,-3211.1609189541628,-747.5951607514394,-1014.2504139756961,-667.7822489994533,1725.8131904433533,605.5172341537117,-2987.7398830028897,934.5811568716526,-2675.5897384447467,1563.6599989272947,-724.2108879876112,-767.4537200435926,1150.315515155156,-3469.4293425412397,940.7881169362594,2715.0382513086265,608.4733699239938,1764.2016145696816,-3434.902472149109,1473.51641740765,-524.3774572207266,2075.111916947832,-482.0886831785717,774.7975255704926,1013.1566072438127,336.2417690785368,-2331.252767163682,-1824.2536920445361,-1204.739757926044,1117.2241116451273,261180,5.517452896464707
2023-11,511,Масло 154,370.0,-75.06321443719493,-1893.3249782297507,1509.849273472845,-611.2260302923322,3440.4703382919824,405.7632470111336,888.0071862533987,-2221.596480391296,-121.57541496300685,-3052.002096724552,57.31639801122176,-1939.3908243174399,-140.05901352003366,-3.2223768902322165,-788.7668649012924,-1257.4466674440248,-3218.3475228419493,-1236.1666756249508,-1826.0992847375278,3396.1447790960433,-1604.6796490622987,-1756.1472265802363,-1301.8949004835504,-1595.1763259485688,-3389.452700028299,1252.927341074703,-282.82945401425417,-239.52613065538728,1985.2255996249473,-1051.366806532982,232252,5.916202062607435
2023-11,511,Масло 177,33.0,-75.06321443719493,-1893.3249782297507,1509.849273472845,-611.2260302923322,3440.4703382919824,405.7632470111336,888.0071862533987,-2221.596480391296,-121.57541496300685,-3052.002096724552,57.31639801122176,-1939.3908243174399,-140.05901352003366,-3.2223768902322165,-788.7668649012924,-1257.4466674440248,-3218.3475228419493,-1236.1666756249508,-1826.0992847375278,3396.1447790960433,-1604.6796490622987,-1756.1472265802363,-1301.8949004835504,-1595.1763259485688,-3389.452700028299,1252.927341074703,-282.82945401425417,-239.52613065538728,1985.2255996249473,-1051.366806532982,232252,3.5263605246161616
